ID,Is_Lead
XJWSPDXZ,0.585870439
XTRCMJUJ,0.17222067
ETJIEGUD,0.541141846
CUABJC8F,0.03493542
QRVWPGRS,0.0495632
KTO52UVJ,0.046141977
JK3HPENB,0.036932326
COW6OEUQ,0.055672557
LPDAJS2C,0.047523145
PGYKUZPY,0.141094425
CUUEMRCB,0.078632268
FJ9TW4BL,0.551692218
YQAU2QJY,0.061329214
CHXW5LJQ,0.333532508
SYZTG2ZP,0.033823471
SXD82IY3,0.45286518
JHGMUZRR,0.057607889
Z5MYIG36,0.687439513
WA3MLXQY,0.020672827
87QGBETT,0.041694244
H42MC4V5,0.512998491
NA6KJSGS,0.048382302
FY6VQQYQ,0.053216822
PYGZCIPV,0.078260058
ZDNPX8RD,0.050458067
BKYKVADP,0.080181499
AX3YS5YJ,0.318095479
D2LQCCCA,0.059838755
GJTHRZG7,0.024679538
9QTSUMK3,0.699306408
RDAFQFHM,0.183538642
6UDMYPHY,0.104591078
D6CXRK4U,0.122225957
EDR9VZQF,0.117326567
KZLNN5A6,0.043307004
ALAFGHVH,0.051204338
RZ9NQ8HA,0.581875363
ETM8CNKB,0.102834648
NFTAYTXZ,0.758625963
EYZ5R2M6,0.048991657
ENCGGQYC,0.067181398
ECQAOAJC,0.096480449
GGMJPWQ8,0.680651283
TBN5EH8G,0.658515179
DEBQNDGM,0.044707668
QJPTDZUW,0.632144827
44QAB7QT,0.513255523
KS8DE9Y4,0.290552511
PTIS53SL,0.055597948
SS6UKR4M,0.02238524
EVNBHVYJ,0.652686175
V7FVM2ZG,0.159812588
UUSPDEYF,0.052232124
AZXKUCZ5,0.054548255
OVUCXHSQ,0.050350052
OFJKGRFO,0.577615382
KJ5CFSXP,0.020287846
LASX3PJJ,0.061864014
EJ7FTUMA,0.397384803
EAWKRNFS,0.231420124
CIYL4T2N,0.623174411
KYFX7PY8,0.024192868
XCC73GDU,0.476607782
NRZZJWCS,0.022533631
TBNCUEEJ,0.106612045
JIEMUB5U,0.054581791
23G5KBVP,0.089706148
WPEFZIPS,0.173434642
X8JSUFFF,0.630241481
UWHXSR6L,0.612003151
JDHZYDTQ,0.683326796
YESK3TQT,0.635148505
VMXUSGN8,0.18553391
F5QYWH67,0.04399893
J9OJKGW5,0.995858312
IN2MR3HN,0.060925659
BTPBQHDD,0.351462434
24XAEO5V,0.487011504
AHPWWMRN,0.054994252
8NSBERSV,0.020580662
SFZQTTUW,0.357988601
BJW4KOMQ,0.167031077
AJZYMLFZ,0.077137287
5YNDWIVO,0.44244066
TYIMCT3B,0.322325019
45NVHQPP,0.171717332
GFATXJPP,0.611328049
KR8HCAG4,0.601902618
GGN2XYU4,0.59144699
DWUMGH4F,0.050349456
AGDWGNMN,0.667021241
TV8IYOTY,0.605854768
CGQSRJUB,0.053522817
VF7EVZYR,0.022301325
IVNHIDXM,0.043210251
KVC7Q98G,0.058392647
5ZG7DNAU,0.687199865
EDNHHLTV,0.569960626
HRFFTTRM,0.340177068
6MF3CKCZ,0.039503535
NRTGVJ4M,0.072405329
QFFEWXHL,0.450633614
QYM9U8ES,0.19170177
E8QCVDNU,0.386243671
CQLHIY9K,0.634660678
HYA9CD5Q,0.139466263
FSDPXNSH,0.567764761
XSYJZV6B,0.068026698
8ISBMP7Z,0.051509652
VW4NWOFE,0.528111632
4HJZYHET,0.068691219
S3NGZTJU,0.984932919
IVQQUP75,0.148182521
JHYVXFPX,0.685130603
MJIVDMK8,0.047873042
74JSHQBJ,0.738205364
FUKCOWGG,0.137584174
KCXNKAPG,0.062142744
HEWF2SCK,0.577524362
6T2KUNJG,0.042259109
QKE8GGA7,0.055988923
MNGNZNNY,0.050366828
OLRXN5HO,0.657638628
N8QIZCCR,0.678111671
NKXFVHRT,0.128812851
RNDIBXU6,0.504831215
FCBAXGAT,0.054603746
LCTH8GEU,0.277660819
F6EBEJLG,0.141569857
JYRBQTA4,0.246460609
U8IEQZBS,0.058503886
YJYBQTMF,0.05490305
9YARQSQN,0.05795525
UYCEEZTD,0.02327682
XWTBHSIP,0.267239393
IFN2NBIK,0.594346088
4E45MDDV,0.056708103
S6N8DGKN,0.54343538
QHSEHFMB,0.050870653
OGGKURYY,0.045951039
D79GPERG,0.052040474
FOLT4BEQ,0.990134041
4ESZ25J8,0.121303639
XRF2LGX2,0.242729822
NCMKSSJL,0.043821742
MNLXP5EX,0.627001857
BMGEFK6F,0.111453286
I82XAPSS,0.234506729
W8KMWUX4,0.051991604
NX42XB6Q,0.153743835
EBVVGDAQ,0.048696398
KPJWVVP9,0.163067515
KSBUQFK3,0.035833732
BA4GOC5U,0.198028641
FRZGTYWF,0.576788593
R2NHICR5,0.525985275
RZYG58DP,0.191599156
FRG5PZXW,0.053984763
X2RU3LAZ,0.05148415
94AN38HY,0.40747418
BQRDDJYY,0.062210282
2KCB23SA,0.570250839
SHLEYHRB,0.119386151
FDAUYGDT,0.661010794
KYOAFX2B,0.054161211
JXIZSDQW,0.022885458
FR88SQFA,0.054276323
RDVUSABP,0.070828953
6OEZSWBK,0.276629986
DACGQ3SA,0.046488233
WHZEJHA6,0.143125912
XEQM6SDQ,0.067483118
ZGIRW2VN,0.039451217
FSWERKM6,0.022319088
4RXBCRGA,0.990988547
ATXBURSR,0.248426703
KYM9VGRT,0.187709702
2OZ3BHH5,0.166355505
72V5AXDV,0.023192646
PEZSHDJF,0.189891997
D9SNOCQW,0.314786877
WIF9D6JZ,0.049501527
WFVFISWN,0.039280425
BTVUMDSN,0.047023315
NJXCBPED,0.101967919
6QCP2DYV,0.588308941
BCA3NF7S,0.354676732
AITKWN9G,0.686152177
LEWZUNV6,0.059562922
SOVVV4UU,0.458487622
QJXR5CME,0.022345312
ZQ3JZEOM,0.069834317
767OQNXD,0.052551221
IVAFUGOE,0.483910448
AC8WQKKJ,0.04030384
S5MCN5YI,0.063647733
2RY3OWBS,0.044533308
PP52ZXEK,0.581384077
NFT3Z248,0.052697734
RQQBSHHB,0.67407527
54NEQUUS,0.098245131
IDWYQXVX,0.073656881
HUQ6RMNP,0.058809132
6C7CV7GL,0.047161257
XZU99FSK,0.628927768
VBUOJXH7,0.04572183
FEGAHDQK,0.430378621
7KKOHWKA,0.205862699
CMBGYJDG,0.274522608
HGMRBFAE,0.025534933
D7CNSDVV,0.052465399
JIURHWRM,0.064621454
MD5KK8P9,0.992733548
NSOGWJTH,0.051405245
5DRCGPCT,0.469629753
GKDPFAQF,0.404420992
EYHVDXZY,0.04749956
KKHPAWXQ,0.138898947
CJD3REE4,0.183976646
HSWPXCPT,0.423028415
EGWZWC3P,0.56422902
MZDB2OAB,0.140636323
LAKJMWFU,0.699632724
KUFZH4HD,0.151264746
GEYXDOZG,0.050427029
TISAUBNW,0.402317414
B78G4OUN,0.567761986
RJ9OY8ZM,0.6493709
ZWGWZFJG,0.549572874
26JLD3XM,0.05078441
HJ2VNZND,0.616967912
WYKAAE3B,0.650152286
ZBVDJLDS,0.051580258
7MUY4YZK,0.056436086
5PH9YP6K,0.052669377
JYYH3KGV,0.068275146
T8HMLS2P,0.04877172
NGCWAH2Z,0.29192447
CPWYNHCN,0.574766376
8JV94YQG,0.581756988
WATA8MDZ,0.646238444
KWVPPPBM,0.048163534
UFITHI3C,0.039546921
JEGWXTQP,0.050157324
B5FYPPFT,0.028848776
ZPSWVMTN,0.057030994
K9AKK5MK,0.151303866
QBVFVG8Z,0.342752172
J3R3LE3S,0.051650917
6P83WTH6,0.056833426
GFZXCDTG,0.049851114
DGDXMAS7,0.041704029
ZRJEB4JZ,0.424247686
JSLDCT48,0.088089733
5Z9RNICK,0.100486168
FUALH3YA,0.077736164
8YB8KWMV,0.065685711
8SVDS3YD,0.650296049
DMFP3BTK,0.051293416
9FWNBJEH,0.158265105
3ZPBP3YP,0.023352497
U7LZQGVS,0.052583975
58KVNAWP,0.022201199
KC2NKJTS,0.050783251
Q5GD5JZR,0.053013166
BKFFWRMX,0.241069511
XZRQMAIS,0.119355235
ESQCXFJK,0.38021159
VPT7SYBV,0.169200257
FJONQMQP,0.598859686
D8GWXTQM,0.048712656
2QLDYEKZ,0.320207588
AUGEVPKF,0.581188316
82UCUB8V,0.043401915
BRRNUBQ5,0.300148883
HOKXUDMQ,0.185876211
CXSYLKEG,0.048952767
MIBSKUNF,0.448350657
Z9YNWH66,0.037345774
VQDCFPAW,0.026964117
ATWWSWY3,0.056835587
GGBDW9NK,0.61646653
HOVYDNUV,0.068358466
MOD5WBSU,0.060688636
LU8HJQTS,0.991289601
WZACRSW4,0.078499642
KSHJTO5C,0.541425571
VXURY4WN,0.196424787
QBLGRMAH,0.16603983
JLJVYKPM,0.022074484
FGCFEAKT,0.055845508
DX2W4SPT,0.535413491
7TGPTQQM,0.496031213
9Y9X46XM,0.114744376
SM52NYQZ,0.447506048
GHKHDPRW,0.315842236
PTU25Q6N,0.052683013
7L8SWZYQ,0.476120175
S79GUKC5,0.041185195
DRU8BPKO,0.304544954
GSKMQSEZ,0.11149511
SUJOMS6K,0.364377279
VDJTQJUW,0.055009408
D42VUYWJ,0.059231048
RHIICPEC,0.054804256
BTQKS7NW,0.508299307
6QT5ETOC,0.050870604
GBC4N4XB,0.058587047
C5BTKZJW,0.600145732
RINR3EB3,0.268611219
3KIK4DTR,0.553268429
HRNJLABX,0.589449104
JXO997XF,0.430156364
A6CAYDJE,0.070745967
IHJKKUD2,0.022282965
J5E9KQYD,0.062120915
WQHYQ9OG,0.091592521
JKXD8JAP,0.431822165
UCUIVLXF,0.674301107
6YCSCUIN,0.041757293
SXZHBK82,0.035439775
WTZCDCKH,0.227404086
SMNVPNTK,0.025437722
AQZZGYWL,0.07115448
AFM9ACYV,0.086507432
XYKFVQQP,0.025746397
V8T2GQC4,0.049283841
HG7FVSE3,0.035086445
QRZHL4AH,0.04612053
5GWP7N7Y,0.042562646
9PF97CDD,0.536131607
JA8GVNA5,0.151479911
EDKJQQDJ,0.512075233
YUWNEETU,0.045720788
SH67YWKG,0.022718049
KMLDVCQX,0.990554238
HTKA68SP,0.058922455
WQ37HHIF,0.045535449
IT2P8RH2,0.044811074
BF2GBZWG,0.366130014
YXVJHMWJ,0.242488749
IWUFTXAW,0.077777994
4DFSABRA,0.020447718
FSRS7SXJ,0.170898691
A97SN3CP,0.03985682
634FTU6G,0.046749605
DZHHUNIR,0.416953257
HCELPSRT,0.561821391
YVHVWKN8,0.656447215
6X922HRA,0.159215058
QQXXXBUI,0.142602355
593AGPW2,0.596133212
33VHFHAL,0.052735931
FGJEMYPW,0.48495505
39K93HSD,0.51815747
HYSKZB25,0.025867314
BAFGQQ67,0.050212451
JQODS4G6,0.050880223
KGD6N9RD,0.023846065
3EW9YEIL,0.069526195
VFOWUITM,0.545286471
TH8YYKZE,0.038811901
LCFXBZNE,0.054130972
HTASUGUG,0.287925112
REHSRQHX,0.200899032
4FRWX3CA,0.06734365
IRHZEWM5,0.121109245
FWOLDDRC,0.421577117
VJVNYW9W,0.442076827
RFRLA7SF,0.566459187
GGMMMR6B,0.614134699
4QJNJQRT,0.021284876
SG86CH3U,0.031693262
VA9LU2WW,0.07628044
JSH3BDNB,0.282094502
HNKFGAFZ,0.102433239
5JFKMPVD,0.042498192
HFYDG2ZZ,0.650515673
SAX2NGWW,0.401067095
HW75FDYF,0.993245194
EXHERGKN,0.194239027
MPPGUPDF,0.532607075
BVO2ZWAC,0.098629091
USUZVKJU,0.492211836
ERAJPGTJ,0.20643162
7BY6VZZ7,0.050224604
QUVKT5UU,0.077034061
EXYQHAKZ,0.059077867
FG9QS34T,0.056479583
6BFDTUDZ,0.024671575
KJFQCCI5,0.519357255
3B8MVVCG,0.257068202
4KTVREX3,0.708291515
FLWWUA4E,0.656730433
ERNRVRQW,0.991619538
9XPBYX6J,0.173290767
NTZJYVHK,0.496818079
AVN6DGPM,0.050377645
DYVPQW9E,0.686086306
FSXKMRP4,0.417046497
GSDZ6NLW,0.238579113
JG22ZM27,0.08225286
WBU7T2OW,0.081297951
PI3FFYX5,0.059738349
NYZVW7YM,0.52880764
8KRTOYZP,0.056934763
N88JKKBV,0.058961014
VZBR8HWR,0.612903997
JHIQ3VIC,0.541517807
2OXDNNDB,0.023976682
MKFDVUAK,0.056303902
WSXDUJMF,0.1587256
7DKWINWX,0.514244371
AFPFSTED,0.540242982
BJBYNDAV,0.484409078
ECSBHV3S,0.276207309
EUUM4NIJ,0.023229377
THEJGRNL,0.562374452
FYBB3P7P,0.04472313
9CA9G24O,0.629723969
7EIHEVJF,0.68651191
9VJHUBAY,0.630594097
XZRPMP4V,0.098227327
LJ6R5TNQ,0.024331847
PNNRTVJO,0.234809017
HVPEJWMA,0.097998037
NIYPGUEG,0.044888943
T2RXT2YD,0.138230066
JVPRIP7B,0.146980863
9REGQSB2,0.032719782
9F5KDYPO,0.050275717
A3D2RRVA,0.046863288
2UDRXLHK,0.095549491
DU5UGUOQ,0.410853581
UZ7SXEAA,0.050788976
R2IG5AC7,0.041816712
QV3JMPYA,0.057011715
RMTSSUKC,0.114989301
CMTCJOBH,0.048537401
CP29VUAT,0.619239274
A2D9SJTS,0.051790635
XZ2BHTJR,0.538169034
XACJFQPE,0.050808482
AP9WQW8B,0.223395321
X6UM8KNM,0.059599729
R6CQD4C4,0.284540743
32HFOBHB,0.272219626
AJMKCYCT,0.052098743
ESUUI4SR,0.571870633
GV3EJPHV,0.052008328
ZCSBIBSF,0.64086294
BRHEVPWN,0.234213313
YMEXN47G,0.027389637
3KNDXXOD,0.486618688
AXWGKAOC,0.624778871
O72GTZHE,0.576221349
FU2FICYM,0.635080025
BY8KBDNL,0.662837773
DCRWEWWA,0.188278815
2DZKBJ6N,0.056397875
DEEUSU34,0.065942453
6BUANWQT,0.050921404
3BBV6XF4,0.050778279
K4BSKAWJ,0.051699266
IXS5ZWWG,0.591200467
YY7JFMEB,0.06649965
LAGCQISK,0.167686179
L2SCDQ2G,0.360030944
KII2UWXF,0.460676977
UYZ6PKND,0.698845807
WNLKVFGD,0.441339392
KEHSZCY8,0.424957857
BCQN7BGB,0.081115486
GAAANAKM,0.055017365
BXI4PG27,0.056585404
FEXJDKK2,0.625043311
846S26VQ,0.04244474
FAQZHMMX,0.195348375
VZSWMCJE,0.646309213
4M4SENID,0.490304776
4UBE5WDA,0.064212033
ONOYHDQQ,0.512746813
FCGELTJJ,0.073867146
UECPUQKG,0.218569531
VHGSSXPZ,0.625756116
FSQEZJJE,0.023823152
AEZHNPUP,0.053184701
C4VWVNQL,0.153616566
CPRTDIRD,0.788165876
HW2MMNJK,0.656814608
8TGVFFHD,0.064237302
NURY9FJC,0.274439833
OSDUPTTH,0.041994721
2MAJCX8R,0.060705024
5BPPMJDV,0.058220378
YJ4ERKPO,0.053947046
JEX6ICCI,0.057144438
YBQHAT7I,0.982104277
9M3WBJFE,0.181319248
BHWX3BHW,0.153505281
FCP2C8BK,0.057020979
J7LVVAK7,0.532931929
HEZZ3AAI,0.714080577
2LMQDH35,0.056658392
KUB8VYXE,0.658952763
6RWFHPPB,0.259035326
QZNBM8SU,0.039977132
7RZC57CQ,0.053547854
GTK5NZPW,0.650760134
93PHEEKQ,0.660671486
3QEHGJR8,0.304743542
JOSJE2BN,0.066189197
TJJPVUPZ,0.033161487
VAN2STNE,0.023834579
3EBHXDVV,0.04303937
ATAAGVKS,0.224110518
9YR5Y66R,0.023844621
OLIYQBFN,0.541723338
EHDZGGMA,0.041411124
GR7KNHWE,0.06621455
7XJCC7IB,0.636083758
DDP7BYYR,0.665055416
4HCLM4CI,0.053828665
KO3IZKJS,0.503729677
N3A6ZZWD,0.066173015
KUAHX5UY,0.040611225
8BHVTS6E,0.619357518
XAQBNPZS,0.99088519
8QBCXJKU,0.660868687
BMTMADHG,0.021841143
BDC7WQUF,0.05439346
3Q7UIB2Y,0.051840207
H7MUSVHM,0.049395835
VJS6HW88,0.054922731
XVYFPD6P,0.101478866
N8OQR9A3,0.058638351
QMTUGDGV,0.056546963
QMMTQE4G,0.488388534
MCMBDN9M,0.539917654
DCANAI3H,0.022275611
BAXWAEF2,0.052895415
NCBVR85U,0.052620818
WGK3XS5H,0.042770459
YW6ZFTQ5,0.645248987
3599S2TG,0.055441711
EAOMAUJF,0.167915315
A2Q65GTD,0.994287024
ITCALJFU,0.021417656
AO9UKSXM,0.050772137
S4HZPDYC,0.213944766
WEHBQA6U,0.022694677
8QMCWJYQ,0.054876252
IFADNXMZ,0.14147649
VFHMM7AB,0.128001266
GJFRZIC4,0.383755877
6AS5PCFG,0.055472744
GX4RDSJT,0.074977474
SX2USKFB,0.053679045
JEY6DCZB,0.487481978
RJ5E3NFM,0.62490531
4SLWAU89,0.316412924
9H7NUBHP,0.059460365
V22G42EZ,0.051709428
MMMSGYX4,0.063459008
HYGFC6BH,0.051627066
DDNIS5R6,0.214199293
O3CXRXKB,0.415906286
NSCF2JYQ,0.051456866
BD46ITCX,0.050411809
MHHRMMJJ,0.52448769
TJ7P6SQ3,0.616731942
R7S3WZCO,0.190805605
NKFTE79M,0.07054863
LJSHPPPN,0.569761406
DLERQLB4,0.798387907
UYHSJGNU,0.446520076
K9LSDGNX,0.04323934
JQMA4RTH,0.057069425
NFWE83CQ,0.050314928
TKYIMFGT,0.059128374
BGFOCGMV,0.085315215
GDNWL5R2,0.687242144
HD4PNEGF,0.065017347
HJYKSASD,0.051095736
YENCD6XT,0.045096275
C7PPH8UX,0.614176342
FEWTJBPB,0.198149107
CMPCBF2X,0.051283685
7LAZDTRG,0.544804342
PPIQYMN9,0.053686806
4JPXNAPK,0.050011065
XNTRA4PF,0.218083662
BPDAHMGZ,0.051562896
DAQS5CQ6,0.051627608
WESZRB46,0.452589627
F75LESZC,0.059502249
6TPA4TKH,0.709383958
DNPWFY8K,0.064318413
XKTYVQTD,0.047336236
KGXGA3EN,0.057515051
D2DNCJO8,0.150709643
CMMVTMCX,0.222511455
ROBP9PAX,0.049696931
M8NAZUE4,0.060733496
3FR7WYT2,0.258111399
9DC23OSS,0.577139226
AXSR28VE,0.071566594
LNCH3YTV,0.053431405
TBGMLAGF,0.063581702
4Y4JT7HY,0.451008105
NEQ92ZVR,0.992094941
NHDXKM3P,0.149879776
JCVJQSDE,0.336606777
HM3A6UZP,0.01774378
RFZIOWRJ,0.155492607
AQMPRZGW,0.246054037
HRFKB7CT,0.05180365
CJILOCQQ,0.25723354
EW9ZYYPA,0.052328324
JV4EWKQT,0.99484648
XRFGXKWX,0.053171588
HM8QHY8M,0.334438392
MKTSIUNZ,0.059397622
Y7FCYSDZ,0.989116792
AGA2EVY6,0.059941814
YSPUHYFP,0.055427348
RCNCWGNK,0.168102272
FBXVVSXR,0.081955004
XKWQYSDJ,0.170653256
ETRMZZUP,0.533675402
WLVSXVNZ,0.043152875
2SCDIXWH,0.039825611
CZRPLUCU,0.038555675
WK7KJBPQ,0.048225243
AM7T3SQR,0.53460544
7AUKXKBE,0.045424494
Q22VD9BL,0.642371235
FNPRZFR9,0.056480739
OHHELXVL,0.0473089
ZHQ8MN8N,0.108964933
T8AMYFVN,0.324098066
JUJAPF8J,0.245211738
KPXBZVXM,0.051934857
GGBPQQJ3,0.241645036
ZSMWNXLB,0.0236488
AEQB4YQ8,0.0231434
H8DOUXEO,0.06775447
F5UKI6GI,0.02247177
HVPVZU7T,0.047842268
LBS3VU8Q,0.917746822
ENOCRBHE,0.481503246
P4EUPZ76,0.049781599
H4LRHKMD,0.052051649
AO3DAJ9H,0.055620873
YGTKIG98,0.066487561
8YGCYXBX,0.158585157
NFCXNDK8,0.086423739
5ERZZX5W,0.496177177
33F6FF7A,0.184167728
K6RUSHE7,0.451223622
ZBRMK6DP,0.290028086
8IQ5PVAN,0.19194137
ERTYIM4A,0.572663598
BMJGV9KH,0.070298289
O3SCW99E,0.02167648
AYUDNR9Q,0.039878215
WDEXECGC,0.420634826
KIU53UTC,0.155264882
XGF9ASL3,0.054584065
N5ZB7RZS,0.045152751
8ILG3OZN,0.053539648
RABEZCJE,0.06597946
KPNSGJZJ,0.052042977
E7RPHCCW,0.474070059
DSCB6DFM,0.109080217
ICLFYVTW,0.036645931
VEQMC6O2,0.304245746
F3SCVA8U,0.058373607
H4C4QBSD,0.059287902
T57NZCPH,0.053342095
9KEFUJZF,0.051388198
NJABZTKQ,0.024938151
NF43BDO5,0.585777264
JJBTWATG,0.051533653
YJMRXERL,0.353786083
WZ4IU5YR,0.075295919
S5PJ7QMQ,0.633191457
Z6V7IBWM,0.184199624
82EHTZLJ,0.579066646
6R4GBLLY,0.047164303
BHZKC27K,0.018860964
T8JWJSNW,0.023995131
DC9ADPQM,0.058387774
7ZPWPDDY,0.022835584
FEAUZONY,0.046056125
NQUZFFM7,0.146645384
S87E6C6U,0.023260076
S4X2HWTD,0.022066386
JHQG5CCE,0.777901807
9TVBJAGX,0.309829345
CJZJAXFT,0.494406302
BMFVFFXZ,0.058461311
BERCWP7R,0.074284132
GTWAPWTT,0.615848609
JTXTJEMH,0.071926417
YUKXXTI6,0.650643701
PODDK2NZ,0.049708024
I8SFZSHG,0.064572614
JHVFJDBV,0.040066602
BBUAGHC9,0.713260382
UQIMERDV,0.046093781
WDPD2Y5O,0.136114785
DKWVQMD5,0.509277644
FKCVIJAM,0.051782437
FLR62QSW,0.605524596
UJNMQESK,0.399082731
6KAJNOFC,0.040673988
CDK2NRCF,0.578977002
UMAKPKSC,0.056219172
ER2JOFXJ,0.046872405
53MRAGOI,0.994670284
P5LG4XED,0.342720955
FLU7DQ53,0.046917284
8ZP4VPBQ,0.494148102
DOVTWMAB,0.042004772
5LHHVTU3,0.547900747
G4ATYA5V,0.069677689
HUFWCI3B,0.626786162
CVJPJGB4,0.650042732
8WWOUKHP,0.053696707
Y3A5WPWN,0.021949326
NYQUHP2F,0.208588444
D4SHRI9O,0.182537581
8BJYSRXR,0.543110526
SCPMBJHH,0.194796388
WSIJH8ZV,0.564061711
6LGBC53G,0.053031432
XSLHFJFL,0.025624994
ZCKX6QQ7,0.019657691
DURQNJAH,0.668533962
4TKQ4REV,0.059244075
GWDMYJFG,0.055407279
8OYPWQHK,0.049515989
DSYBSZKW,0.123083678
JKNH5CHS,0.15541055
5DGUBSW9,0.048618699
FXGHXHID,0.147384334
CVVEO9XZ,0.810148078
4EGW6X2I,0.39611846
7CQJQ4WS,0.048343567
22USFIMY,0.086552023
X65CNRII,0.404418055
GERDHUQJ,0.051975667
A4NZPRZD,0.107409311
JXPQCMDK,0.190548244
8ETTDWAJ,0.6800756
DUXTEJ9K,0.055604156
CGEBHZFD,0.184140394
FTVES9QT,0.31377114
LCCVAGNP,0.045270172
AA8Y8KQD,0.096067026
KR8JKPQJ,0.17217876
5ZOXJTUZ,0.053160759
KB5RKVHQ,0.025238537
XUBVAHBD,0.025607344
NGZ7ZKFG,0.624779588
Z37GCWNR,0.058715675
6TKLQQPS,0.098393409
7WBZVP6V,0.057797696
CIG5D3RT,0.614900673
JFGHTUMH,0.058425951
4GNBSRCV,0.106398098
4LRJN55C,0.048131746
D3Q5KBNF,0.240464535
ZDWZAJWK,0.187991405
BAGUDUUE,0.106823791
GIJXZNZA,0.597352571
BFSSRXMU,0.181668666
MTA7V5PS,0.219353402
XSBXZNGZ,0.021959472
K2RCAFXP,0.058561876
DE7Z55XZ,0.041065678
FGBDMCEZ,0.057591454
3N7NQV5A,0.059047838
MNZKBIHV,0.673950098
DUA9W7XN,0.039854188
ACN5VPWU,0.655400494
URRZHW4G,0.112209032
GO29TAM6,0.418233028
BTAGM2GU,0.153015529
JWDEADOA,0.307301869
BSP5DBJZ,0.51113259
FEYPZLYZ,0.049469199
H5TXVSDG,0.051592361
MVOZBLVY,0.15789949
83AAKOSZ,0.622837394
E7Y44HSN,0.052915187
GQ5GIUJQ,0.040855565
J8TJ7VGD,0.540234543
AWHVVKXD,0.191411339
IFC3M8AH,0.16540273
QRVTQ4PD,0.586606622
GMQHDGID,0.243312341
5AOSGTME,0.494249601
MHOM3LZR,0.452247099
3WUI3NLS,0.045822287
G3VWHXI4,0.113355257
CL7KYDNV,0.051828963
HWGST25J,0.325923138
IKIPKLWA,0.447260627
EQVDFBXZ,0.094571421
4J8UWAZF,0.054238172
KPART9IU,0.173142634
MESQSTHF,0.051270665
AVTAFCDX,0.047366066
GB8UDUDB,0.140462785
GUCBUHAM,0.275310263
PCSWSQGF,0.431769741
PGBMU8CN,0.052476668
TJVGZWYB,0.081505905
KAENWKKR,0.05612717
8WIFCQ34,0.332574721
AO27HYUN,0.661039885
YYVFTFAD,0.074095827
ZAGAMUEY,0.618593535
9XI883UN,0.023661867
TZLBKHUT,0.039647135
NA8TVYCA,0.051889011
XHNT6FTR,0.050703333
QZZJWTG2,0.616034671
NPZJPQPT,0.025371088
4HZAJDSD,0.049786694
PCZ3LBKA,0.184638571
BDW6XLMZ,0.626196002
ATUWUXD3,0.050505381
WD5AFUD9,0.984279251
ZAM8DZGF,0.051486236
XUPZIX9A,0.075410804
NUNWGLH9,0.056234029
XCZ9JV6Y,0.754946008
VOEB2EPE,0.258050758
RMTEUGAZ,0.096645792
HVXKKVTJ,0.050862643
4S4ZJCEY,0.041358609
AQCDDJ9C,0.144894633
WPREX8MA,0.054697327
7YPGIUZ7,0.549583479
O3V9RRKZ,0.675145786
27UN6LJY,0.064406174
CHV3ZMJV,0.48580563
G8OYIBBC,0.051277144
RQBBZNFK,0.340651645
IJ2CYB9Z,0.022924585
V68RTHLQ,0.213136308
GJEJA3P8,0.716305632
SYDBMHCE,0.054269905
KTZL8JT3,0.231691157
8SAPYKFP,0.04936042
KI2IW5PS,0.024071549
VZGERQXU,0.49343131
J2FXZUHQ,0.053196122
FE4KKX7A,0.039973043
B3VCSBQY,0.040688044
MVFMO9U7,0.106260137
NVWYUSFQ,0.038747912
DUHMUHHG,0.408938618
MJBV4RZG,0.173235947
MOEKJBEH,0.051531096
KK46ZHNZ,0.71583923
ECHYABDT,0.148842146
4COCPHTH,0.142809187
QI3DOQ2P,0.054760959
JMYKP4XJ,0.053117211
5U2E6DPP,0.611355042
ZJ2AW84W,0.051534666
NHHXAIHD,0.297208636
K5ERITTZ,0.041925011
GT5KS4T2,0.056144965
BR5KLPER,0.056516696
UVFDY6MP,0.043518637
59LDCKBF,0.450035311
M2KJWGLQ,0.061111275
DBGF3B8K,0.023297417
27HZNDXC,0.064190994
IR2KNQBH,0.039042468
GGZAD7UD,0.230340909
8GW79ZUT,0.058819635
GNFPYT2O,0.580817307
WNJQWEUX,0.069964476
HUNGXXX3,0.638765817
VPO9GWJJ,0.175310677
KSNX3POR,0.098320784
4KVCZRII,0.056084397
FU964Z5S,0.336570556
D2EZHGRH,0.022486269
WNZHJ5OL,0.667598246
CBHBJCP7,0.025635331
HGKDXPKJ,0.053918763
ARZX99EB,0.069572526
ATSXMZM5,0.047424702
DPUYHX8E,0.343070995
9CSER6IN,0.069418378
YH7IQOJQ,0.109254179
GHWEZFI9,0.549449859
T25MQBYA,0.595782124
YIDORCHV,0.084677616
5GGC8OTS,0.081035809
UHQYMB47,0.190706448
JAFEBXY3,0.049541305
DWSY6OM5,0.061424791
6HCYQEP9,0.040285149
S6N2YOP4,0.270250029
H2GKT5E7,0.045754307
XFKZVSEY,0.050901322
JWNK2QW9,0.780740968
UNRSDDAG,0.046471334
DCJES6MS,0.078297013
MG9ONZMQ,0.048559418
AC4LVZFZ,0.074978985
ZCFVGRZL,0.058120526
WEWSD6B6,0.120240291
DV9DVFHY,0.050079272
AJJFNZID,0.508081959
2KUXPEFD,0.73396024
6E5IEGIL,0.021294829
ABWZVHDW,0.059659482
ARJ2T8TP,0.055676218
HTRM5RAD,0.26834149
6FZGVXGH,0.077820218
2FXBPKEE,0.04292532
ZJGGWHSV,0.181810931
NJPCUN2H,0.772413347
GWAHFVCD,0.066208903
